label,num_vert,max_degree,max_indegree,max_values,nodes,method,kind,query_type,filename,target,observed,barren,interval_result,time
vm_n5_mID4_mD6_mV4_nV4-2,4,6,4,4,5,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV4-2.uai,1,4 2 0,0,,
vs_n5_mID4_mD6_mV4_nV4-2,4,6,4,4,5,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV4-2.uai,4,,0,0.06497156298596357 0.9192639773349762 0.0053734322449513275 0.6106660597808137 0.030531267417573622 0.3899727297846249 0.023661319549288747 0.5489995469860244,260.0
vs_n5_mID4_mD6_mV4_nV4-2,4,6,4,4,5,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV4-2.uai,0,4,0,0.2859284644057059 0.331292756096841 0.6687072439031589 0.714071535594294,8187.0
vm_n5_mID4_mD6_mV4_nV4-2,4,6,4,4,5,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV4-2.uai,0,,2,0.036612579500000006 0.6258712813749999 0.118565450875 0.8171141307500002 0.06281370199999999 0.6672190571250001,387.0
vm_n5_mID4_mD6_mV4_nV4-2,4,6,4,4,5,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV4-2.uai,1,4 2 0,0,,
vs_n6_mID4_mD6_mV4_nV4-2,4,6,4,4,6,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV4-2.uai,5,,0,0.08753114416489818 0.5894104842945136 0.05070561695622797 0.5610556261198006 0.0428367544638219 0.7216515872339774,10630.0
vs_n6_mID4_mD6_mV4_nV4-2,4,6,4,4,6,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV4-2.uai,0,5,0,,
vm_n6_mID4_mD6_mV4_nV4-2,4,6,4,4,6,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV4-2.uai,0,,0,0.21998292833591618 0.7418334130305773 0.25816658696942274 0.7800170716640841,4620.0
vm_n6_mID4_mD6_mV4_nV4-2,4,6,4,4,6,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV4-2.uai,2,0,0,0.03583975638230389 0.5924700976954347 0.11790459870146663 0.7650100160569993 0.05438466170401962 0.4293504192825444 0.05250509891008819 0.7446373258608966,310551.0
vs_n6_mID4_mD6_mV4_nV4-2,4,6,4,4,6,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV4-2.uai,5,,0,0.11244666340185286 0.5603170924896069 0.06475227044885208 0.49561657498413125 0.07317867350525743 0.677624146391755,2288.0
vs_n6_mID4_mD6_mV4_nV4-2,4,6,4,4,6,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV4-2.uai,0,5,0,,
vm_n6_mID4_mD6_mV4_nV4-2,4,6,4,4,6,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV4-2.uai,0,,0,0.23498535004971616 0.734728530146268 0.265271469853732 0.7650146499502838,4947.0
vm_n6_mID4_mD6_mV4_nV4-2,4,6,4,4,6,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV4-2.uai,2,0,0,0.051986748955423295 0.5346043395941282 0.11924171898657757 0.7195116597594475 0.059822840449876846 0.4263598369728051 0.05626529095631859 0.7422795533861979,292257.0
vs_n7_mID4_mD6_mV4_nV4-2,4,6,4,4,7,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV4-2.uai,6,,0,0.06778120475322404 0.45291122170325104 0.04236835920544022 0.5752645088989515 0.030897529563307713 0.7573181902903995 0.028690977249641775 0.46638747545187864,9300.0
vs_n7_mID4_mD6_mV4_nV4-2,4,6,4,4,7,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV4-2.uai,0,6,0,,
vm_n7_mID4_mD6_mV4_nV4-2,4,6,4,4,7,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV4-2.uai,5,,1,,
vm_n7_mID4_mD6_mV4_nV4-2,4,6,4,4,7,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV4-2.uai,2,5 1,0,,
vs_n7_mID4_mD6_mV4_nV4-2,4,6,4,4,7,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV4-2.uai,6,,0,0.11229673527693501 0.3386103260961328 0.04242814348719149 0.5732825642328728 0.09937403627607326 0.6726685296156137 0.03452047828878186 0.33322779710945655,2157.0
vs_n7_mID4_mD6_mV4_nV4-2,4,6,4,4,7,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV4-2.uai,0,6,0,,
vm_n7_mID4_mD6_mV4_nV4-2,4,6,4,4,7,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV4-2.uai,5,,1,0.04509439578571909 0.6826494924649849 0.059489238402388775 0.5871505080755012 0.09772315315945036 0.8017904044119288,1010.0
vm_n7_mID4_mD6_mV4_nV4-2,4,6,4,4,7,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV4-2.uai,2,5 1,0,,
vs_n8_mID4_mD6_mV4_nV4-2,4,6,4,4,8,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV4-2.uai,7,,0,0.039306540992029564 0.46063293603330374 0.07558538668290442 0.600009795055675 0.041505606302689596 0.42952068369812324 0.06253489860191565 0.7395367437288539,37841.0
vs_n8_mID4_mD6_mV4_nV4-2,4,6,4,4,8,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV4-2.uai,0,7,0,,
vm_n8_mID4_mD6_mV4_nV4-2,4,6,4,4,8,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV4-2.uai,1,,5,,
vm_n8_mID4_mD6_mV4_nV4-2,4,6,4,4,8,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV4-2.uai,0,7 4 3 1,0,,
vs_n8_mID4_mD6_mV4_nV4-2,4,6,4,4,8,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV4-2.uai,7,,0,0.042756132981240244 0.4099490192120727 0.12244927381061718 0.39574908858024965 0.041604679276475987 0.3040039826836967 0.07084704370530041 0.6858229512506695,8580.0
vs_n8_mID4_mD6_mV4_nV4-2,4,6,4,4,8,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV4-2.uai,0,7,0,,
vm_n8_mID4_mD6_mV4_nV4-2,4,6,4,4,8,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV4-2.uai,1,,5,0.11692079351269531 0.5828555806049804 0.12651313800903322 0.5624304995446777 0.034836336705566406 0.47053126846948234 0.04647951969763184 0.6470143565251465,9761.0
vm_n8_mID4_mD6_mV4_nV4-2,4,6,4,4,8,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV4-2.uai,0,7 4 3 1,0,,
vs_n9_mID4_mD6_mV4_nV4-2,4,6,4,4,9,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-2.uai,8,,0,0.03255200001542349 0.6998719064135601 0.01808735902057158 0.6259612004197301 0.03861383676183545 0.5207189910416996 0.012069017209976792 0.7381991958261683,28483.0
vs_n9_mID4_mD6_mV4_nV4-2,4,6,4,4,9,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-2.uai,0,8,0,,
vm_n9_mID4_mD6_mV4_nV4-2,4,6,4,4,9,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV4-2.uai,2,,4,0.04882724102965581 0.36244863668816774 0.052483615030329354 0.32758902187925104 0.13648809008634616 0.6325899645696207 0.10145417747897684 0.5478084930971608,355.0
vm_n9_mID4_mD6_mV4_nV4-2,4,6,4,4,9,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV4-2.uai,4,6 5 2 1,0,0.0008793947329961703 0.3025472663543971 0.6974527336456029 0.9991206052670039,709.0
vs_n9_mID4_mD6_mV4_nV4-2,4,6,4,4,9,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-2.uai,8,,0,0.07952009726763128 0.6657069260436422 0.12310651644719904 0.659996509874622 0.05456023098998298 0.5185269621637755 0.07287580441195375 0.6714260296920166,6307.0
vs_n9_mID4_mD6_mV4_nV4-2,4,6,4,4,9,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV4-2.uai,0,8,0,,
vm_n9_mID4_mD6_mV4_nV4-2,4,6,4,4,9,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV4-2.uai,2,,4,0.09567474745028087 0.2421475018744541 0.08799851589789434 0.25168817268869154 0.2539895820718034 0.535338371400537 0.11911957275349998 0.4380732500902033,153.0
vm_n9_mID4_mD6_mV4_nV4-2,4,6,4,4,9,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV4-2.uai,4,6 5 2 1,0,0.0010069126128450557 0.3025472663543971 0.6974527336456029 0.9989930873871549,689.0
vs_n10_mID4_mD6_mV4_nV4-2,4,6,4,4,10,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-2.uai,9,,0,0.05360557911763432 0.5967157776138561 0.04292255193353926 0.6173348592804356 0.03508797535941362 0.5058879679085817 0.09268686552598229 0.6181284512958605,28888.0
vs_n10_mID4_mD6_mV4_nV4-2,4,6,4,4,10,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-2.uai,0,9,0,,
vm_n10_mID4_mD6_mV4_nV4-2,4,6,4,4,10,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV4-2.uai,4,,5,,
vm_n10_mID4_mD6_mV4_nV4-2,4,6,4,4,10,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV4-2.uai,0,9 5 4,0,,
vs_n10_mID4_mD6_mV4_nV4-2,4,6,4,4,10,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-2.uai,9,,0,0.06711910422538582 0.500218125328449 0.08515251550886749 0.5693656690417218 0.06475997124022748 0.28563761175824426 0.09477530916271638 0.6651619616868651,6744.0
vs_n10_mID4_mD6_mV4_nV4-2,4,6,4,4,10,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV4-2.uai,0,9,0,,
vm_n10_mID4_mD6_mV4_nV4-2,4,6,4,4,10,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV4-2.uai,4,,5,0.06929162517354001 0.8508175426916328 0.1491824573083672 0.93070837482646,8728.0
vm_n10_mID4_mD6_mV4_nV4-2,4,6,4,4,10,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV4-2.uai,0,9 5 4,0,,
vs_n4_mID6_mD6_mV4_nV4-2,4,6,6,4,4,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-2.uai,3,,0,0.03318305345488624 0.6158898567070393 0.08402160015715932 0.43247658852875626 0.04529127370337431 0.6193958449227911 0.07970816295471694 0.6176975278274547,20252.0
vs_n4_mID6_mD6_mV4_nV4-2,4,6,6,4,4,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-2.uai,0,3,0,,
vm_n4_mID6_mD6_mV4_nV4-2,4,6,6,4,4,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV4-2.uai,3,,1,0.14318979999999998 0.796796294 0.05566576 0.628964545 0.075027004 0.6715484485000002,33157.0
vm_n4_mID6_mD6_mV4_nV4-2,4,6,6,4,4,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV4-2.uai,0,3 2,0,0.01955853937833577 0.9406415808205284 0.05935841917947153 0.9804414606216642,278.0
vs_n4_mID6_mD6_mV4_nV4-2,4,6,6,4,4,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-2.uai,3,,0,0.04826555543691863 0.3926464002958665 0.16436327799363448 0.4781057248971684 0.06899025002844252 0.606010375563964 0.11904678428075187 0.5174292145785121,4347.0
vs_n4_mID6_mD6_mV4_nV4-2,4,6,6,4,4,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV4-2.uai,0,3,0,,
vm_n4_mID6_mD6_mV4_nV4-2,4,6,6,4,4,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV4-2.uai,3,,1,0.17118857350000002 0.747815274125 0.056225252 0.5967669652500002 0.10153677474999999 0.6263388185000001,363.0
vm_n4_mID6_mD6_mV4_nV4-2,4,6,6,4,4,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV4-2.uai,0,3 2,0,0.021061991912172708 0.9406415808205284 0.05935841917947153 0.9789380080878273,285.0
vs_n5_mID6_mD6_mV4_nV4-2,4,6,6,4,5,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-2.uai,4,,0,0.032019983001673004 0.4811530034741088 0.021947763229429006 0.5334458318447228 0.022690872200870814 0.5162472521523673 0.08841767797554081 0.730225322492958,1178.0
vs_n5_mID6_mD6_mV4_nV4-2,4,6,6,4,5,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-2.uai,0,4,0,,
vm_n5_mID6_mD6_mV4_nV4-2,4,6,6,4,5,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV4-2.uai,0,,0,0.23629888432569557 0.6533396564811726 0.34666034351882763 0.7637011156743043,56134.0
vm_n5_mID6_mD6_mV4_nV4-2,4,6,6,4,5,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV4-2.uai,1,0,0,,
vs_n5_mID6_mD6_mV4_nV4-2,4,6,6,4,5,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-2.uai,4,,0,0.03213995866445049 0.43971346241300274 0.06770908233133541 0.5331694244996857 0.02277518436632878 0.5160599121057641 0.08866781016272376 0.6228122674392554,1178.0
vs_n5_mID6_mD6_mV4_nV4-2,4,6,6,4,5,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV4-2.uai,0,4,0,,
vm_n5_mID6_mD6_mV4_nV4-2,4,6,6,4,5,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV4-2.uai,0,,0,0.26009767345931445 0.6494764548044882 0.3505235451955118 0.7399023265406856,6526.0
vm_n5_mID6_mD6_mV4_nV4-2,4,6,6,4,5,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV4-2.uai,1,0,0,,
vs_n6_mID6_mD6_mV4_nV4-2,4,6,6,4,6,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-2.uai,5,,0,0.06611580812035242 0.45555892436341355 0.011204143837788675 0.39882379411857666 0.0919955811598708 0.8582664022085216 0.0043224863026732055 0.6731120013575532,1936.0
vs_n6_mID6_mD6_mV4_nV4-2,4,6,6,4,6,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-2.uai,0,5,0,,
vm_n6_mID6_mD6_mV4_nV4-2,4,6,6,4,6,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV4-2.uai,2,,0,0.056680763311419184 0.8019670782628885 0.03141063221971823 0.752900778043579 0.057183327129936866 0.8135478762411406,989.0
vm_n6_mID6_mD6_mV4_nV4-2,4,6,6,4,6,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV4-2.uai,1,2,0,0.15583196077571446 0.7530153510365948 0.24698464896340527 0.8441680392242855,6066.0
vs_n6_mID6_mD6_mV4_nV4-2,4,6,6,4,6,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-2.uai,5,,0,0.10320556080231962 0.4355019344785944 0.03726965436619195 0.39648500283836136 0.1028814288727873 0.7885492428937755 0.007083308532325711 0.5160769491313811,1371.0
vs_n6_mID6_mD6_mV4_nV4-2,4,6,6,4,6,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV4-2.uai,0,5,0,,
vm_n6_mID6_mD6_mV4_nV4-2,4,6,6,4,6,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV4-2.uai,2,,0,0.07831438196240136 0.7779313319954955 0.05281635842211402 0.7331943196054265 0.06389781883140737 0.6005554400268885,383.0
vm_n6_mID6_mD6_mV4_nV4-2,4,6,6,4,6,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV4-2.uai,1,2,0,0.17999830590441193 0.6162873312733639 0.3837126687266361 0.8200016940955879,5911.0
vs_n7_mID6_mD6_mV4_nV4-2,4,6,6,4,7,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-2.uai,6,,0,0.24293972524253826 0.965851532977884 0.03414846702211626 0.757060274757462,18381.0
vs_n7_mID6_mD6_mV4_nV4-2,4,6,6,4,7,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-2.uai,0,6,0,,
vm_n7_mID6_mD6_mV4_nV4-2,4,6,6,4,7,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV4-2.uai,3,,3,0.034618047664 0.5223424151436563 0.04802104336062501 0.6346861154552657 0.033211042636 0.45954015504681245 0.09675477123231252 0.7654510852597499,421.0
vm_n7_mID6_mD6_mV4_nV4-2,4,6,6,4,7,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV4-2.uai,1,6 5 3,0,,
vs_n7_mID6_mD6_mV4_nV4-2,4,6,6,4,7,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-2.uai,6,,0,0.2516289422116454 0.9608767098362656 0.039123290163734406 0.7483710577883549,3948.0
vs_n7_mID6_mD6_mV4_nV4-2,4,6,6,4,7,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV4-2.uai,0,6,0,,
vm_n7_mID6_mD6_mV4_nV4-2,4,6,6,4,7,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV4-2.uai,3,,3,0.09770432222240624 0.4429528842746563 0.1579607035566875 0.6288776347203437 0.07900945493112499 0.4032951057551875 0.10350393783170311 0.544472624502422,351.0
vm_n7_mID6_mD6_mV4_nV4-2,4,6,6,4,7,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV4-2.uai,1,6 5 3,0,,
vs_n8_mID6_mD6_mV4_nV4-2,4,6,6,4,8,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-2.uai,7,,0,0.019145423061149493 0.7385000691721696 0.01555967118616673 0.8740610786173426 0.021114273251098194 0.9036177028383944,10294.0
vs_n8_mID6_mD6_mV4_nV4-2,4,6,6,4,8,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-2.uai,0,7,0,,
vm_n8_mID6_mD6_mV4_nV4-2,4,6,6,4,8,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV4-2.uai,1,,1,0.029839820467426215 0.7145159064041456 0.0650813904947483 0.8091174181807058 0.036881146407255185 0.7514704228064234,519772.0
vm_n8_mID6_mD6_mV4_nV4-2,4,6,6,4,8,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV4-2.uai,0,3 1,0,0.03298288110692128 0.998868345148478 0.0011316548515219239 0.9670171188930787,616.0
vs_n8_mID6_mD6_mV4_nV4-2,4,6,6,4,8,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-2.uai,7,,0,0.021126305784031466 0.685741014593065 0.027841500680801497 0.8177139902727244 0.026937174481621633 0.8292421188395956,2865.0
vs_n8_mID6_mD6_mV4_nV4-2,4,6,6,4,8,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV4-2.uai,0,7,0,,
vm_n8_mID6_mD6_mV4_nV4-2,4,6,6,4,8,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV4-2.uai,1,,1,0.06196440795067713 0.6062234303847348 0.11489157716655504 0.7098625615696733 0.059488446111906186 0.6075227427141526,773.0
vm_n8_mID6_mD6_mV4_nV4-2,4,6,6,4,8,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV4-2.uai,0,3 1,0,0.12393592405220272 0.9930365994197041 0.0069634005802959855 0.8760640759477972,661.0
vs_n9_mID6_mD6_mV4_nV4-2,4,6,6,4,9,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-2.uai,8,,0,0.062194563159566715 0.9281736551492561 0.04542278360738981 0.7496385968306677 0.021804785083539183 0.8638929176001514,15304.0
vs_n9_mID6_mD6_mV4_nV4-2,4,6,6,4,9,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-2.uai,0,8,0,,
vm_n9_mID6_mD6_mV4_nV4-2,4,6,6,4,9,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV4-2.uai,8,,2,,
vm_n9_mID6_mD6_mV4_nV4-2,4,6,6,4,9,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV4-2.uai,0,8 2 1,0,,
vs_n9_mID6_mD6_mV4_nV4-2,4,6,6,4,9,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-2.uai,8,,0,0.1379171789950085 0.8931333448845933 0.06935594405626429 0.665301257689761 0.032892404516743384 0.7717404296489223,2063.0
vs_n9_mID6_mD6_mV4_nV4-2,4,6,6,4,9,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV4-2.uai,0,8,0,,
vm_n9_mID6_mD6_mV4_nV4-2,4,6,6,4,9,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV4-2.uai,8,,2,0.12819973050745795 0.5106710744222455 0.07989623657015311 0.25513643554058885 0.09675359439144958 0.5020340305045841 0.14057431082344293 0.39500379368532035,18083.0
vm_n9_mID6_mD6_mV4_nV4-2,4,6,6,4,9,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV4-2.uai,0,8 2 1,0,,
vs_n10_mID6_mD6_mV4_nV4-2,4,6,6,4,10,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-2.uai,9,,0,0.22525153132786546 0.664273548063775 0.33572645193622497 0.7747484686721345,20185.0
vs_n10_mID6_mD6_mV4_nV4-2,4,6,6,4,10,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-2.uai,0,9,0,,
vm_n10_mID6_mD6_mV4_nV4-2,4,6,6,4,10,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV4-2.uai,8,,3,0.2470336211535823 0.8736667444408974 0.12633325555910258 0.7529663788464176,230.0
vm_n10_mID6_mD6_mV4_nV4-2,4,6,6,4,10,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV4-2.uai,3,8 2 1,0,,
vs_n10_mID6_mD6_mV4_nV4-2,4,6,6,4,10,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-2.uai,9,,0,0.22575508498829247 0.6551731346656668 0.3448268653343332 0.7742449150117078,4848.0
vs_n10_mID6_mD6_mV4_nV4-2,4,6,6,4,10,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV4-2.uai,0,9,0,,
vm_n10_mID6_mD6_mV4_nV4-2,4,6,6,4,10,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV4-2.uai,8,,3,0.25318827762485485 0.8618487741393641 0.1381512258606361 0.7468117223751451,151.0
vm_n10_mID6_mD6_mV4_nV4-2,4,6,6,4,10,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV4-2.uai,3,8 2 1,0,,
vs_n4_mID2_mD6_mV4_nV6-2,6,6,2,4,4,cve_ch10,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-2.uai,3,,0,,
vs_n4_mID2_mD6_mV4_nV6-2,6,6,2,4,4,cve_ch10,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-2.uai,0,3,0,,
vm_n4_mID2_mD6_mV4_nV6-2,6,6,2,4,4,cve_ch10,mult,marg,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV6-2.uai,0,,0,0.16110385660850005 0.8482957777655 0.15170422223449997 0.8388961433915002,1862.0
vm_n4_mID2_mD6_mV4_nV6-2,6,6,2,4,4,cve_ch10,mult,cond,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV6-2.uai,2,0,0,,
vs_n4_mID2_mD6_mV4_nV6-2,6,6,2,4,4,cve_ch5,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-2.uai,3,,0,0.0331625695943125 0.6927589621002039 0.044655348038757814 0.5089674373007319 0.04615105078454162 0.46940265224056066 0.05280198357461719 0.674950600251429,141180.0
vs_n4_mID2_mD6_mV4_nV6-2,6,6,2,4,4,cve_ch5,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV6-2.uai,0,3,0,,
vm_n4_mID2_mD6_mV4_nV6-2,6,6,2,4,4,cve_ch5,mult,marg,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV6-2.uai,0,,0,0.19677118966900004 0.83905042702775 0.16094957297225002 0.8032288103309999,1902.0
vm_n4_mID2_mD6_mV4_nV6-2,6,6,2,4,4,cve_ch5,mult,cond,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV6-2.uai,2,0,0,0.0051413052347891635 0.985400649841872 0.008306882415784143 0.7442885866670214 0.006292467742343813 0.8144776516885391,573207.0
