label,num_vert,max_degree,max_indegree,max_values,nodes,method,kind,query_type,filename,target,observed,barren,interval_result,time
vm_n6_mID6_mD6_mV4_nV6-1,6,6,6,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV6-1.uai,5,4 2 0,0,,
vs_n7_mID6_mD6_mV4_nV6-1,6,6,6,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV6-1.uai,6,,0,,
vs_n7_mID6_mD6_mV4_nV6-1,6,6,6,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV6-1.uai,0,6,0,,
vm_n7_mID6_mD6_mV4_nV6-1,6,6,6,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV6-1.uai,6,,2,,
vm_n7_mID6_mD6_mV4_nV6-1,6,6,6,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV6-1.uai,1,6 4 0,0,,
vs_n8_mID6_mD6_mV4_nV6-1,6,6,6,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV6-1.uai,7,,0,,
vs_n8_mID6_mD6_mV4_nV6-1,6,6,6,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV6-1.uai,0,7,0,,
vm_n8_mID6_mD6_mV4_nV6-1,6,6,6,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV6-1.uai,3,,4,,
vm_n8_mID6_mD6_mV4_nV6-1,6,6,6,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV6-1.uai,1,7 6 3,0,,
vs_n9_mID6_mD6_mV4_nV6-1,6,6,6,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV6-1.uai,8,,0,,
vs_n9_mID6_mD6_mV4_nV6-1,6,6,6,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV6-1.uai,0,8,0,,
vm_n9_mID6_mD6_mV4_nV6-1,6,6,6,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV6-1.uai,1,,2,,
vm_n9_mID6_mD6_mV4_nV6-1,6,6,6,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV6-1.uai,4,6 2 1,0,,
vs_n10_mID6_mD6_mV4_nV6-1,6,6,6,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV6-1.uai,9,,0,,
vs_n10_mID6_mD6_mV4_nV6-1,6,6,6,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV6-1.uai,0,9,0,,
vm_n10_mID6_mD6_mV4_nV6-1,6,6,6,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV6-1.uai,0,,4,,
vm_n10_mID6_mD6_mV4_nV6-1,6,6,6,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV6-1.uai,3,8 6 0,0,,
vs_n4_mID2_mD6_mV4_nV2-2,2,6,2,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV2-2.uai,3,,0,0.048790054824 0.6892627805760002 0.065933848584 0.60221823312 0.010274330456 0.18130296265600002 0.101805696118 0.4998849079360001,42.0
vs_n4_mID2_mD6_mV4_nV2-2,2,6,2,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV2-2.uai,0,3,0,0.0779889520897831 0.9671706886924615 0.03282931130753847 0.9220110479102169,42.0
vm_n4_mID2_mD6_mV4_nV2-2,2,6,2,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV2-2.uai,0,,0,0.14874315153599998 0.84767291927 0.15232708073 0.851256848464,76.0
vm_n4_mID2_mD6_mV4_nV2-2,2,6,2,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV2-2.uai,2,0,0,0.029255575895696613 0.5311683079457687 0.24008036148580317 0.8265989234572602 0.07229530095675478 0.614844501957055,81.0
vs_n5_mID2_mD6_mV4_nV2-2,2,6,2,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV2-2.uai,4,,0,0.148715629217264 0.764112051774176 0.074139582025024 0.5965904940117762 0.04152680663209601 0.606855295328704,57.0
vs_n5_mID2_mD6_mV4_nV2-2,2,6,2,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV2-2.uai,0,4,0,0.07582348255577082 0.7530678981557886 0.24693210184421138 0.9241765174442292,74.0
vm_n5_mID2_mD6_mV4_nV2-2,2,6,2,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV2-2.uai,1,,0,,
vm_n5_mID2_mD6_mV4_nV2-2,2,6,2,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV2-2.uai,2,1,0,,
vs_n6_mID2_mD6_mV4_nV2-2,2,6,2,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV2-2.uai,5,,0,0.06747810954453734 0.4974313748402139 0.02428534209099092 0.28965600354153 0.15327370611822266 0.6332781119101247 0.07804500925655604 0.46688454998378814,356.0
vs_n6_mID2_mD6_mV4_nV2-2,2,6,2,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV2-2.uai,0,5,0,0.044459992938426764 0.6636455140406354 0.2883192424177475 0.5941996838238344 0.04484237369572797 0.43825542918744065,742.0
vm_n6_mID2_mD6_mV4_nV2-2,2,6,2,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV2-2.uai,2,,2,0.21289379546600007 0.7834207025440002 0.21657929745600005 0.7871062045340002,2769.0
vm_n6_mID2_mD6_mV4_nV2-2,2,6,2,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV2-2.uai,1,3 2 0,0,,
vs_n7_mID2_mD6_mV4_nV2-2,2,6,2,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV2-2.uai,6,,0,0.03749711467735608 0.6293371801073482 0.04945919218714225 0.5467394885591697 0.0843866448566694 0.3666939461337257 0.09002885419497118 0.3866662537764929,897.0
vs_n7_mID2_mD6_mV4_nV2-2,2,6,2,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV2-2.uai,0,6,0,0.28853055083462903 0.9821017019748365 0.008533189168527156 0.6782440561583767 0.005068069829682475 0.034006592298987545 0.004139348704385561 0.008026274518869728,1808.0
vm_n7_mID2_mD6_mV4_nV2-2,2,6,2,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV2-2.uai,0,,3,0.03728519722800001 0.5933254067510002 0.072789869231 0.711848691297 0.081736389783 0.7995962488199998,46730.0
vm_n7_mID2_mD6_mV4_nV2-2,2,6,2,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID2_mD6_mV4_nV2-2.uai,1,4 3 0,0,,
vs_n8_mID2_mD6_mV4_nV2-2,2,6,2,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV2-2.uai,7,,0,0.1386886420774471 0.43417798416893416 0.12708952984930846 0.6466966332959606 0.17698677928167425 0.6265315668814743,826.0
vs_n8_mID2_mD6_mV4_nV2-2,2,6,2,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID2_mD6_mV4_nV2-2.uai,0,7,0,0.005849207874382778 0.6666732707974468 0.14975858992473057 0.2748134490331038 0.01889213796457437 0.10805952412984961 0.05313097369586816 0.7441542257837654,1798.0
vm_n8_mID2_mD6_mV4_nV2-2,2,6,2,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV2-2.uai,6,,3,0.08619096860637998 0.444938226042256 0.107501686080584 0.436586780115268 0.03063335472594 0.45015542687272 0.013507507239708 0.674698257829188,1495.0
vm_n8_mID2_mD6_mV4_nV2-2,2,6,2,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID2_mD6_mV4_nV2-2.uai,0,7 6 3,0,,
vs_n9_mID2_mD6_mV4_nV2-2,2,6,2,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV2-2.uai,8,,0,0.03161604078967147 0.5662780835231676 0.4337219164768325 0.9683839592103285,119478.0
vs_n9_mID2_mD6_mV4_nV2-2,2,6,2,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID2_mD6_mV4_nV2-2.uai,0,8,0,0.25770451139889894 0.9347715439549863 0.06522845604501372 0.7422954886011012,197886.0
vm_n9_mID2_mD6_mV4_nV2-2,2,6,2,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID2_mD6_mV4_nV2-2.uai,5,,1,,
vm_n9_mID2_mD6_mV4_nV2-2,2,6,2,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID2_mD6_mV4_nV2-2.uai,3,5 4,0,,
vs_n10_mID2_mD6_mV4_nV2-2,2,6,2,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV2-2.uai,9,,0,,
vs_n10_mID2_mD6_mV4_nV2-2,2,6,2,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID2_mD6_mV4_nV2-2.uai,0,9,0,,
vm_n10_mID2_mD6_mV4_nV2-2,2,6,2,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID2_mD6_mV4_nV2-2.uai,4,,2,,
vm_n10_mID2_mD6_mV4_nV2-2,2,6,2,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID2_mD6_mV4_nV2-2.uai,0,4 3 1,0,,
vs_n4_mID4_mD6_mV4_nV2-2,2,6,4,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV2-2.uai,3,,0,0.091073239264 0.6827790867300002 0.032070914756000005 0.3158436038900001 0.088053436646 0.503016944782 0.090878821089 0.36730860176999997,45.0
vs_n4_mID4_mD6_mV4_nV2-2,2,6,4,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID4_mD6_mV4_nV2-2.uai,0,3,0,0.007429925355486621 0.8541021186078446 0.09709894983408454 0.6739563486576023 0.03817096264340404 0.7642122863315182,50.0
vm_n4_mID4_mD6_mV4_nV2-2,2,6,4,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID4_mD6_mV4_nV2-2.uai,1,,1,0.14388228000000003 0.393598285 0.120723496 0.6757579940000003 0.06674584600000001 0.6855110790000002,76.0
vm_n4_mID4_mD6_mV4_nV2-2,2,6,4,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID4_mD6_mV4_nV2-2.uai,3,1 0,0,0.0037083550531255296 0.7856509244418091 0.008592147984314864 0.9604813307931145 0.021620478664396727 0.9856077420529363,150.0
vs_n5_mID4_mD6_mV4_nV2-2,2,6,4,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV2-2.uai,4,,0,0.025237023002832 0.09840089140046 0.010191968876298 0.30043226948970997 0.02353085250236 0.7651687866540802 0.18744564275731604 0.84993013081524,51.0
vs_n5_mID4_mD6_mV4_nV2-2,2,6,4,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID4_mD6_mV4_nV2-2.uai,0,4,0,0.21374890838648172 0.9388558799271909 0.061144120072809165 0.7862510916135182,56.0
vm_n5_mID4_mD6_mV4_nV2-2,2,6,4,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV2-2.uai,0,,2,0.043267305 0.35316197499999996 0.18896509000000003 0.7911769550000002 0.12555288 0.6163300349999999,40.0
vm_n5_mID4_mD6_mV4_nV2-2,2,6,4,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID4_mD6_mV4_nV2-2.uai,1,4 2 0,0,0.10068366037766946 0.9866168384885845 0.013383161511415578 0.8993163396223305,260.0
vs_n6_mID4_mD6_mV4_nV2-2,2,6,4,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV2-2.uai,5,,0,0.1778602773959373 0.6240980148652804 0.15574169731723222 0.49335693521804586 0.06684649424038228 0.5091427453383979,191.0
vs_n6_mID4_mD6_mV4_nV2-2,2,6,4,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID4_mD6_mV4_nV2-2.uai,0,5,0,0.2699195527143359 0.7150600911359838 0.2849399088640162 0.7300804472856641,234.0
vm_n6_mID4_mD6_mV4_nV2-2,2,6,4,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV2-2.uai,0,,0,,
vm_n6_mID4_mD6_mV4_nV2-2,2,6,4,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID4_mD6_mV4_nV2-2.uai,2,0,0,,
vs_n7_mID4_mD6_mV4_nV2-2,2,6,4,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV2-2.uai,6,,0,0.014763075273438248 0.7403932120109694 0.043684185218890996 0.23673790801760175 0.01936839872255088 0.4262377010896878 0.14187955288501494 0.8742637399655069,821.0
vs_n7_mID4_mD6_mV4_nV2-2,2,6,4,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID4_mD6_mV4_nV2-2.uai,0,6,0,0.054080833217666116 0.6105132952964885 0.1727476777538524 0.9252362700147024 0.01797571300074261 0.4502193625158288,1469.0
vm_n7_mID4_mD6_mV4_nV2-2,2,6,4,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV2-2.uai,5,,1,0.19569977968535307 0.5354035341849378 0.08593635135240613 0.46324164946122665 0.19573913808616017 0.6468245383957322,169038.0
vm_n7_mID4_mD6_mV4_nV2-2,2,6,4,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID4_mD6_mV4_nV2-2.uai,2,5 1,0,,
vs_n8_mID4_mD6_mV4_nV2-2,2,6,4,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV2-2.uai,7,,0,0.05088415699114509 0.44871481573657707 0.01633059178568952 0.42164958134695996 0.19768138527418896 0.40962181651488405 0.1796007588087518 0.5366225617254233,219255.0
vs_n8_mID4_mD6_mV4_nV2-2,2,6,4,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID4_mD6_mV4_nV2-2.uai,0,7,0,,
vm_n8_mID4_mD6_mV4_nV2-2,2,6,4,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV2-2.uai,1,,5,0.073227861 0.642735336 0.033581506000000004 0.43296336400000013 0.022881533000000003 0.395649645 0.150886829 0.383984651,418.0
vm_n8_mID4_mD6_mV4_nV2-2,2,6,4,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID4_mD6_mV4_nV2-2.uai,0,7 4 3 1,0,,
vs_n9_mID4_mD6_mV4_nV2-2,2,6,4,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV2-2.uai,8,,0,0.0143107213541545 0.5440433707990664 0.029460527355861778 0.9309972156975901 0.016026952816739555 0.21177085551549782 0.02037476312655385 0.5539279682145304,434112.0
vs_n9_mID4_mD6_mV4_nV2-2,2,6,4,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID4_mD6_mV4_nV2-2.uai,0,8,0,,
vm_n9_mID4_mD6_mV4_nV2-2,2,6,4,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV2-2.uai,2,,4,0.075684045812738 0.18401800024195 0.21658856759314998 0.62850561451445 0.04216067883915001 0.25984943574661 0.061998654758087995 0.5969651022981002,306.0
vm_n9_mID4_mD6_mV4_nV2-2,2,6,4,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID4_mD6_mV4_nV2-2.uai,4,6 5 2 1,0,,
vs_n10_mID4_mD6_mV4_nV2-2,2,6,4,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV2-2.uai,9,,0,,
vs_n10_mID4_mD6_mV4_nV2-2,2,6,4,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID4_mD6_mV4_nV2-2.uai,0,9,0,,
vm_n10_mID4_mD6_mV4_nV2-2,2,6,4,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV2-2.uai,4,,5,0.20954548410047905 0.786227715170674 0.21377228482932598 0.7904545158995212,5186.0
vm_n10_mID4_mD6_mV4_nV2-2,2,6,4,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID4_mD6_mV4_nV2-2.uai,0,9 5 4,0,,
vs_n4_mID6_mD6_mV4_nV2-2,2,6,6,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV2-2.uai,3,,0,0.07624322041199999 0.889750078994 0.07793235269200001 0.6568505929599999 0.006587505625000002 0.5605135201 0.010134361690000001 0.140717796488,61.0
vs_n4_mID6_mD6_mV4_nV2-2,2,6,6,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID6_mD6_mV4_nV2-2.uai,0,3,0,0.01184802478239863 0.8187358342762517 0.002154292592210288 0.4399636610898889 0.0912895734003786 0.9859905645020939,68.0
vm_n4_mID6_mD6_mV4_nV2-2,2,6,6,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV2-2.uai,3,,1,0.163410836 0.7456278700000002 0.02973077 0.32415385999999996 0.11384102 0.717584156,47.0
vm_n4_mID6_mD6_mV4_nV2-2,2,6,6,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID6_mD6_mV4_nV2-2.uai,0,3 2,0,0.00045646062288426706 0.6792351494987365 0.32076485050126347 0.9995435393771158,50.0
vs_n5_mID6_mD6_mV4_nV2-2,2,6,6,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV2-2.uai,4,,0,0.05783115912877 0.47192498567338514 0.026642432631026003 0.2706166571155901 0.015214144210342001 0.289202723266975 0.16657873427876005 0.877799424342258,49.0
vs_n5_mID6_mD6_mV4_nV2-2,2,6,6,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID6_mD6_mV4_nV2-2.uai,0,4,0,0.091246179256697 0.2644751114970207 0.27228061583544955 0.5952344159158429 0.06133181313700347 0.4575260548645525 0.04054469478017609 0.44903906825374984,82.0
vm_n5_mID6_mD6_mV4_nV2-2,2,6,6,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV2-2.uai,0,,0,,
vm_n5_mID6_mD6_mV4_nV2-2,2,6,6,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID6_mD6_mV4_nV2-2.uai,1,0,0,,
vs_n6_mID6_mD6_mV4_nV2-2,2,6,6,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV2-2.uai,5,,0,0.10018974998112924 0.3005169108594032 0.0712317794685661 0.12116157613405161 0.1398807106897078 0.6173836212051617 0.0870095240034092 0.6874900338783113,292.0
vs_n6_mID6_mD6_mV4_nV2-2,2,6,6,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID6_mD6_mV4_nV2-2.uai,0,5,0,0.047436879915774235 0.21984788970938196 0.16105675928937097 0.605124248354237 0.08870703923951204 0.21563404702617306 0.1445807632168899 0.6167999598770642,614.0
vm_n6_mID6_mD6_mV4_nV2-2,2,6,6,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV2-2.uai,2,,0,0.23820015515687507 0.7043395036278763 0.04604634759162689 0.2482575081045843 0.23177090532786582 0.5347913948470998,19948.0
vm_n6_mID6_mD6_mV4_nV2-2,2,6,6,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID6_mD6_mV4_nV2-2.uai,1,2,0,0.4407317346213661 0.9953496348939821 0.004650365106017918 0.5592682653786338,17223.0
vs_n7_mID6_mD6_mV4_nV2-2,2,6,6,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV2-2.uai,6,,0,0.12270861172663076 0.8071804834907079 0.19281951650929213 0.8772913882733693,5313.0
vs_n7_mID6_mD6_mV4_nV2-2,2,6,6,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID6_mD6_mV4_nV2-2.uai,0,6,0,0.1984095934816426 0.5698970504989739 0.17937644275488077 0.4082299751649667 0.22904981077428857 0.47133244171915584,9666.0
vm_n7_mID6_mD6_mV4_nV2-2,2,6,6,4,7,cve,mult,marg,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV2-2.uai,3,,3,0.04831458358 0.38473914988 0.125296319572 0.39755659496799994 0.014908772948 0.50570043412 0.15435006048 0.508986552568,52.0
vm_n7_mID6_mD6_mV4_nV2-2,2,6,6,4,7,cve,mult,cond,./networks/vmodel/vmodel-mult_n7_mID6_mD6_mV4_nV2-2.uai,1,6 5 3,0,0.11313163039977349 0.9979255238431141 0.00034442061041274386 0.4708203906071788 0.0014834875801492593 0.8732622867554718,33313.0
vs_n8_mID6_mD6_mV4_nV2-2,2,6,6,4,8,cve,sing,marg,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV2-2.uai,7,,0,0.1784319733786348 0.7069824304090655 0.046588867500156964 0.5664606975689995 0.1605484449160025 0.5274795985624765,5344.0
vs_n8_mID6_mD6_mV4_nV2-2,2,6,6,4,8,cve,sing,cond,./networks/vmodel/vmodel-sing_n8_mID6_mD6_mV4_nV2-2.uai,0,7,0,0.09589067229229978 0.5873096268508985 0.027781224357635914 0.3296328454597277 0.020400695435402714 0.4783064582559771 0.11472429523700245 0.3970162616137926,13475.0
vm_n8_mID6_mD6_mV4_nV2-2,2,6,6,4,8,cve,mult,marg,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV2-2.uai,1,,1,,
vm_n8_mID6_mD6_mV4_nV2-2,2,6,6,4,8,cve,mult,cond,./networks/vmodel/vmodel-mult_n8_mID6_mD6_mV4_nV2-2.uai,0,3 1,0,,
vs_n9_mID6_mD6_mV4_nV2-2,2,6,6,4,9,cve,sing,marg,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV2-2.uai,8,,0,0.18455307937302262 0.5586972964453242 0.17142555619873043 0.5020710973952259 0.17361913566927833 0.5180745411219677,21350.0
vs_n9_mID6_mD6_mV4_nV2-2,2,6,6,4,9,cve,sing,cond,./networks/vmodel/vmodel-sing_n9_mID6_mD6_mV4_nV2-2.uai,0,8,0,0.01592177923122349 0.9684337203260076 0.02660770969476939 0.4296964717123275 0.004955201994120916 0.5633293295898181,44494.0
vm_n9_mID6_mD6_mV4_nV2-2,2,6,6,4,9,cve,mult,marg,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV2-2.uai,8,,2,,
vm_n9_mID6_mD6_mV4_nV2-2,2,6,6,4,9,cve,mult,cond,./networks/vmodel/vmodel-mult_n9_mID6_mD6_mV4_nV2-2.uai,0,8 2 1,0,,
vs_n10_mID6_mD6_mV4_nV2-2,2,6,6,4,10,cve,sing,marg,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV2-2.uai,9,,0,0.23864518249344957 0.8936096697489381 0.10639033025106212 0.7613548175065503,533906.0
vs_n10_mID6_mD6_mV4_nV2-2,2,6,6,4,10,cve,sing,cond,./networks/vmodel/vmodel-sing_n10_mID6_mD6_mV4_nV2-2.uai,0,9,0,,
vm_n10_mID6_mD6_mV4_nV2-2,2,6,6,4,10,cve,mult,marg,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV2-2.uai,8,,3,,
vm_n10_mID6_mD6_mV4_nV2-2,2,6,6,4,10,cve,mult,cond,./networks/vmodel/vmodel-mult_n10_mID6_mD6_mV4_nV2-2.uai,3,8 2 1,0,,
vs_n4_mID2_mD6_mV4_nV4-2,4,6,2,4,4,cve,sing,marg,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV4-2.uai,3,,0,0.00044865945000000006 0.86418077784 0.0012869202999999999 0.785604682768 0.00075681526 0.776484854832 0.03370887626 0.98853253126,156.0
vs_n4_mID2_mD6_mV4_nV4-2,4,6,2,4,4,cve,sing,cond,./networks/vmodel/vmodel-sing_n4_mID2_mD6_mV4_nV4-2.uai,0,3,0,0.013296765888327379 0.6583141950600464 0.34168580493995354 0.9867032341116725,194.0
vm_n4_mID2_mD6_mV4_nV4-2,4,6,2,4,4,cve,mult,marg,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV4-2.uai,0,,0,0.145892109184 0.6818996450650002 0.31810035493500005 0.854107890816,273.0
vm_n4_mID2_mD6_mV4_nV4-2,4,6,2,4,4,cve,mult,cond,./networks/vmodel/vmodel-mult_n4_mID2_mD6_mV4_nV4-2.uai,2,0,0,0.0004992210671080212 0.6058856247796531 0.013869375167634715 0.19954902739684985 0.32348701600070673 0.9813434343725498,270.0
vs_n5_mID2_mD6_mV4_nV4-2,4,6,2,4,5,cve,sing,marg,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV4-2.uai,4,,0,0.0033982778662940004 0.746919480848072 0.065682444331407 0.920166634290753 0.020449382001531003 0.911656799711914,3427.0
vs_n5_mID2_mD6_mV4_nV4-2,4,6,2,4,5,cve,sing,cond,./networks/vmodel/vmodel-sing_n5_mID2_mD6_mV4_nV4-2.uai,0,4,0,0.028174656723125163 0.682407038717221 0.317592961282779 0.9718253432768748,4889.0
vm_n5_mID2_mD6_mV4_nV4-2,4,6,2,4,5,cve,mult,marg,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV4-2.uai,1,,0,,
vm_n5_mID2_mD6_mV4_nV4-2,4,6,2,4,5,cve,mult,cond,./networks/vmodel/vmodel-mult_n5_mID2_mD6_mV4_nV4-2.uai,2,1,0,,
vs_n6_mID2_mD6_mV4_nV4-2,4,6,2,4,6,cve,sing,marg,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV4-2.uai,5,,0,,
vs_n6_mID2_mD6_mV4_nV4-2,4,6,2,4,6,cve,sing,cond,./networks/vmodel/vmodel-sing_n6_mID2_mD6_mV4_nV4-2.uai,0,5,0,,
vm_n6_mID2_mD6_mV4_nV4-2,4,6,2,4,6,cve,mult,marg,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV4-2.uai,2,,2,,
vm_n6_mID2_mD6_mV4_nV4-2,4,6,2,4,6,cve,mult,cond,./networks/vmodel/vmodel-mult_n6_mID2_mD6_mV4_nV4-2.uai,1,3 2 0,0,,
vs_n7_mID2_mD6_mV4_nV4-2,4,6,2,4,7,cve,sing,marg,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV4-2.uai,6,,0,,
vs_n7_mID2_mD6_mV4_nV4-2,4,6,2,4,7,cve,sing,cond,./networks/vmodel/vmodel-sing_n7_mID2_mD6_mV4_nV4-2.uai,0,6,0,,
